Date,HYG,IEF,SPY,^VIX
2014-06-17,51.07874298095703,79.45419311523438,159.38693237304688,12.0600004196167
2014-06-18,51.31036376953125,79.87322235107422,160.55677795410156,10.609999656677246
2014-06-19,51.299564361572266,79.67143249511719,160.73678588867188,10.619999885559082
2014-06-20,51.348079681396484,79.76451110839844,161.06312561035156,10.850000381469727
2014-06-23,51.342674255371094,79.71021270751953,161.0137481689453,10.979999542236328
2014-06-24,51.299564361572266,80.03616333007812,160.0438232421875,12.130000114440918
2014-06-25,51.3749885559082,80.1137924194336,160.76724243164062,11.59000015258789
2014-06-26,51.32111740112305,80.32333374023438,160.65213012695312,11.630000114440918
2014-06-27,51.32111740112305,80.32333374023438,160.96446228027344,11.260000228881836
2014-06-30,51.27803039550781,80.38540649414062,160.88229370117188,11.569999694824219
2014-07-01,51.29154586791992,80.12261199951172,161.95913696289062,11.149999618530273
2014-07-02,51.324031829833984,79.7960433959961,162.12344360351562,10.819999694824219
2014-07-03,51.24827194213867,79.63282012939453,162.9208526611328,10.319999694824219
2014-07-07,51.210418701171875,79.8271255493164,162.35360717773438,11.329999923706055
2014-07-08,51.22123718261719,80.19255065917969,161.30970764160156,11.979999542236328
2014-07-09,51.18336486816406,80.20816040039062,162.03311157226562,11.649999618530273
2014-07-10,51.026485443115234,80.37924194335938,161.39195251464844,12.59000015258789
2014-07-11,51.1130256652832,80.51134490966797,161.6138153076172,12.079999923706055
2014-07-14,51.096805572509766,80.33257293701172,162.42764282226562,11.819999694824219
2014-07-15,51.0156364440918,80.26260375976562,162.12344360351562,11.960000038146973
2014-07-16,50.93450927734375,80.37924194335938,162.7235870361328,11.0
2014-07-17,50.57746505737305,80.84571075439453,160.87403869628906,14.539999961853027
2014-07-18,50.78843307495117,80.6823959350586,162.5180206298828,12.0600004196167
2014-07-21,50.70185852050781,80.70572662353516,162.2139434814453,12.8100004196167
2014-07-22,50.77220153808594,80.80680847167969,162.9208526611328,12.239999771118164
